sample_id,schema_version,source_type,document_id,document_title,sentence_text,sentence_type_candidate,obligation_level_candidate,subject_type_candidate,action_type_candidate,condition_type_candidate,evidence_type_candidate,work_type_candidate,hazard_candidate,equipment_candidate,confidence,noise_flag,reviewer_note
S0124,v0.1,admrul,3792,건설업 산업안전보건관리비 계상 및 사용기준,"""건설공사도급인""이란 발주자에게 건설공사를 도급받은 사업주로서 건설공사의 시공을 주도하여 총괄ㆍ관리하는 자를 말한다.",definition,informative,employer,,,admrul,,,,medium,0,
S0125,v0.1,admrul,3792,건설업 산업안전보건관리비 계상 및 사용기준,"""자기공사자""란 건설공사의 시공을 주도하여 총괄ㆍ관리하는 자(발주자로부터 건설공사를 최초로 도급받은 수급인은 제외한다)를 말한다.",scope_exclusion,exception,contractor,,,admrul,,,,medium,0,
S0126,v0.1,admrul,3792,건설업 산업안전보건관리비 계상 및 사용기준,"그 밖에 이 고시에서 사용하는 용어의 정의는 이 고시에 특별한 규정이 없으면「산업안전보건법」(이하 ""법""이라 한다), 같은 법 시행령(이하 ""영""이라 한다), 같은 법 시행규칙(이하 ""규칙""이라 한다), 예산회계 및 건설관계법령에서 정하는 바에 따른다.",definition,informative,,,,admrul,,,,medium,0,
S0127,v0.1,admrul,3792,건설업 산업안전보건관리비 계상 및 사용기준,"다만, 단가계약에 의하여 행하는 공사에 대하여는 총계약금액을 기준으로 적용한다.",scope_exclusion,exception,,,,admrul,,,,medium,0,
S0128,v0.1,admrul,3792,건설업 산업안전보건관리비 계상 및 사용기준,"제4조(계상의무 및 기준) ① 발주자가 도급계약 체결을 위한 원가계산에 의한 예정가격을 작성하거나, 자기공사자가 건설공사 사업 계획을 수립할 때에는 다음 각 호에 따라 산정한 금액 이상의 산업안전보건관리비를 계상하여야 한다.",requirement,mandatory,,prepare,,admrul,,,,high,0,
S0129,v0.1,admrul,3792,건설업 산업안전보건관리비 계상 및 사용기준,"다만, 발주자가 재료를 제공하거나 일부 물품이 완제품의 형태로 제작ㆍ납품되는 경우에는 해당 재료비 또는 완제품 가액을 대상액에 포함하여 산출한 산업안전보건관리비와 해당 재료비 또는 완제품 가액을 대상액에서 제외하고 산출한 산업안전보건관리비의 1.2배에 해당하는 값을 비교하여 그 중 작은 값 이상의 금액으로 계상한다.",scope_exclusion,exception,,,,admrul,,,,medium,0,
S0130,v0.1,admrul,3792,건설업 산업안전보건관리비 계상 및 사용기준,대상액이 5억 원 미만 또는 50억 원 이상인 경우: 대상액에 별표 1에서 정한 비율을 곱한 금액,legal_reference,informative,,,,admrul,,,,medium,0,
S0131,v0.1,admrul,3792,건설업 산업안전보건관리비 계상 및 사용기준,대상액이 5억 원 이상 50억 원 미만인 경우: 대상액에 별표 1에서 정한 비율을 곱한 금액에 기초액을 합한 금액,legal_reference,informative,,,,admrul,,,,medium,0,
S0132,v0.1,admrul,3792,건설업 산업안전보건관리비 계상 및 사용기준,"발주자와 법 제69조에 따른 건설공사도급인 중 자기공사자를 제외하고 발주자로부터 해당 건설공사를 최초로 도급받은 수급인(이하 ""도급인""이라 한다)은 공사계약을 체결할 경우 제1항에 따라 계상된 산업안전보건관리비를 공사도급계약서에 별도로 표시하여야 한다.",definition,informative,contractor,,,admrul,,,,medium,0,
S0133,v0.1,admrul,3792,건설업 산업안전보건관리비 계상 및 사용기준,별표 1의 공사의 종류는 별표 5의 건설공사의 종류 예시표에 따른다.,legal_reference,informative,,,,admrul,,,,medium,0,
S0134,v0.1,admrul,3792,건설업 산업안전보건관리비 계상 및 사용기준,"다만, 하나의 사업장 내에 건설공사 종류가 둘 이상인 경우(분리발주한 경우를 제외한다)에는 공사금액이 가장 큰 공사종류를 적용한다.",scope_exclusion,exception,workplace,,,admrul,,,,medium,0,
S0135,v0.1,admrul,3792,건설업 산업안전보건관리비 계상 및 사용기준,발주자 또는 자기공사자는 설계변경 등으로 대상액의 변동이 있는 경우 별표 1의3에 따라 지체 없이 산업안전보건관리비를 조정 계상하여야 한다.,legal_reference,informative,,,,admrul,,,,medium,0,
S0136,v0.1,admrul,3792,건설업 산업안전보건관리비 계상 및 사용기준,"다만, 설계변경으로 공사금액이 800억 원 이상으로 증액된 경우에는 증액된 대상액을 기준으로 제1항에 따라 재계상한다.",scope_exclusion,exception,,,,admrul,,,,medium,0,
S0137,v0.1,admrul,3792,건설업 산업안전보건관리비 계상 및 사용기준,제7조(사용기준) ① 도급인과 자기공사자는 산업안전보건관리비를 산업재해예방 목적으로 다음 각 호의 기준에 따라 사용하여야 한다.,requirement,mandatory,contractor,,,admrul,,,,high,0,
S0138,v0.1,admrul,3792,건설업 산업안전보건관리비 계상 및 사용기준,별표 1의2에 해당하는 작업을 직접 지휘ㆍ감독하는 직ㆍ조ㆍ반장 등 관리감독자의 직위에 있는 자가 영 제15조제1항에서 정하는 업무를 수행하는 경우에 지급하는 업무수당(임금의 10분의 1 이내),legal_reference,informative,supervisor,provide,,admrul,,,,medium,0,
S0139,v0.1,admrul,3792,건설업 산업안전보건관리비 계상 및 사용기준,"산업재해 예방을 위한 안전난간, 추락방호망, 안전대 부착설비, 방호장치(기계ㆍ기구와 방호장치가 일체로 제작된 경우, 방호장치 부분의 가액에 한함) 등 안전시설의 구입ㆍ임대 및 설치 등을 위해 소요되는 비용",ppe_rule,mandatory,,install,,admrul,,,,medium,0,
S0140,v0.1,admrul,3792,건설업 산업안전보건관리비 계상 및 사용기준,"다만, 제4조에 따라 계상된 산업안전보건관리비 총액의 10분의 2를 초과할 수 없다.",scope_exclusion,exception,,,,admrul,,,,medium,0,
S0141,v0.1,admrul,3792,건설업 산업안전보건관리비 계상 및 사용기준,가목 이외 산업재해 예방이 주된 목적인 교육을 실시하기 위해 소요되는 비용,education_rule,mandatory,,train,,admrul,,,,medium,0,
S0142,v0.1,admrul,3792,건설업 산업안전보건관리비 계상 및 사용기준,「응급의료에 관한 법률」 제14조제1항제5호에 따른 안전보건교육 대상자 등에게 구조 및 응급처치에 관한 교육을 실시하기 위해 소요되는 비용,education_rule,mandatory,,train,,admrul,,,,medium,0,
S0143,v0.1,admrul,3792,건설업 산업안전보건관리비 계상 및 사용기준,"다만, 행사의 방법, 소요된 비용 등을 고려하여 사회통념에 적합한 행사에 한한다.",scope_exclusion,exception,,,,admrul,,,,medium,0,
S0144,v0.1,admrul,3792,건설업 산업안전보건관리비 계상 및 사용기준,"다만, 제4조에 따라 계상된 산업안전보건관리비 총액의 20분의 1을 초과할 수 없다.",scope_exclusion,exception,,,,admrul,,,,medium,0,
S0145,v0.1,admrul,3792,건설업 산업안전보건관리비 계상 및 사용기준,법 제36조에 따른 위험성평가 또는 「중대재해 처벌 등에 관한 법률 시행령」 제4조제3호에 따라 유해ㆍ위험요인 개선을 위해 필요하다고 판단하여 법 제24조의 산업안전보건위원회 또는 법 제75조의 노사협의체에서 사용하기로 결정한 사항을 이행하기 위한 비용(산업안전보건위원회 또는 노사협의체가 없는 현장의 경우에는 근로자의 의견을 들어 법 제64조에 따른 안전 및 보건에 관한 협의체에서 결정한 사항을 이행하기 위한 비용을 말한다).,definition,informative,worker,,,admrul,,,,medium,0,
S0146,v0.1,admrul,3792,건설업 산업안전보건관리비 계상 및 사용기준,"다만, 제4조에 따라 계상된 산업안전보건관리비 총액의 100분의 15를 초과할 수 없다.",scope_exclusion,exception,,,,admrul,,,,medium,0,
S0147,v0.1,admrul,3792,건설업 산업안전보건관리비 계상 및 사용기준,"다만, 제1항제2호나목 및 다목, 제1항제6호나목부터 마목, 제1항제9호의 경우에는 그러하지 아니하다.",scope_exclusion,exception,,,,admrul,,,,medium,0,
S0148,v0.1,admrul,3792,건설업 산업안전보건관리비 계상 및 사용기준,"「(계약예규)예정가격작성기준」제19조제3항 중 각 호(단, 제14호는 제외한다)에 해당되는 비용",scope_exclusion,exception,,prepare,,admrul,,,,medium,0,
S0149,v0.1,admrul,3792,건설업 산업안전보건관리비 계상 및 사용기준,도급인 및 자기공사자는 별표 3에서 정한 공사진척에 따른 산업안전보건관리비 사용기준을 준수하여야 한다.,legal_reference,informative,contractor,,,admrul,,,,medium,0,
S0150,v0.1,admrul,3792,건설업 산업안전보건관리비 계상 및 사용기준,"다만, 건설공사발주자는 건설공사의 특성 등을 고려하여 사용기준을 달리 정할 수 있다.",scope_exclusion,exception,,,,admrul,,,,medium,0,
S0151,v0.1,admrul,3792,건설업 산업안전보건관리비 계상 및 사용기준,제9조(사용내역의 확인) ① 도급인은 산업안전보건관리비 사용내역에 대하여 공사 시작 후 6개월마다 1회 이상 발주자 또는 감리자의 확인을 받아야 한다.,inspection_rule,mandatory,contractor,,periodic_schedule,admrul,,,,medium,0,
S0152,v0.1,admrul,3792,건설업 산업안전보건관리비 계상 및 사용기준,"다만, 6개월 이내에 공사가 종료되는 경우에는 종료 시 확인을 받아야 한다.",scope_exclusion,exception,,,,admrul,,,,medium,0,
S0153,v0.1,admrul,3793,사업장 위험성평가에 관한 지침,"""유해ㆍ위험요인""이란 유해ㆍ위험을 일으킬 잠재적 가능성이 있는 것의 고유한 특징이나 속성을 말한다.",definition,informative,,,,admrul,,,,medium,0,
S0154,v0.1,admrul,3793,사업장 위험성평가에 관한 지침,"""위험성""이란 유해ㆍ위험요인이 사망, 부상 또는 질병으로 이어질 수 있는 가능성과 중대성 등을 고려한 위험의 정도를 말한다.",definition,informative,,,,admrul,,,,medium,0,
S0155,v0.1,admrul,3793,사업장 위험성평가에 관한 지침,"""위험성평가""란 사업주가 스스로 유해ㆍ위험요인을 파악하고 해당 유해ㆍ위험요인의 위험성 수준을 결정하여, 위험성을 낮추기 위한 적절한 조치를 마련하고 실행하는 과정을 말한다.",definition,informative,employer,,,admrul,,,,medium,0,
S0156,v0.1,admrul,3793,사업장 위험성평가에 관한 지침,"그 밖에 이 고시에서 사용하는 용어의 뜻은 이 고시에 특별히 정한 것이 없으면 「산업안전보건법」(이하 ""법""이라 한다), 같은 법 시행령(이하 ""영""이라 한다), 같은 법 시행규칙(이하 ""규칙""이라 한다) 및「산업안전보건기준에 관한 규칙」(이하 ""안전보건규칙""이라 한다)에서 정하는 바에 따른다.",definition,informative,,,,admrul,,,,medium,0,
S0157,v0.1,admrul,3793,사업장 위험성평가에 관한 지침,"제4조(정부의 책무) ① 고용노동부장관(이하 ""장관""이라 한다)은 사업장 위험성평가가 효과적으로 추진되도록 하기 위하여 다음 각 호의 사항을 강구하여야 한다.",definition,informative,workplace,,,admrul,,,,medium,0,
S0158,v0.1,admrul,3793,사업장 위험성평가에 관한 지침,"장관은 제1항 각 호의 사항 중 필요한 사항을 한국산업안전보건공단(이하 ""공단""이라 한다)으로 하여금 수행하게 할 수 있다.",definition,informative,,,,admrul,,,,medium,0,
S0159,v0.1,admrul,3793,사업장 위험성평가에 관한 지침,제5조(위험성평가 실시주체) ① 사업주는 스스로 사업장의 유해ㆍ위험요인을 파악하고 이를 평가하여 관리 개선하는 등 위험성평가를 실시하여야 한다.,requirement,mandatory,employer,,,admrul,,,,high,0,
S0160,v0.1,admrul,3793,사업장 위험성평가에 관한 지침,"법 제63조에 따른 작업의 일부 또는 전부를 도급에 의하여 행하는 사업의 경우는 도급을 준 도급인(이하 ""도급사업주""라 한다)과 도급을 받은 수급인(이하 ""수급사업주""라 한다)은 각각 제1항에 따른 위험성평가를 실시하여야 한다.",definition,informative,employer,,,admrul,,,,medium,0,
S0161,v0.1,admrul,3793,사업장 위험성평가에 관한 지침,제2항에 따른 도급사업주는 수급사업주가 실시한 위험성평가 결과를 검토하여 도급사업주가 개선할 사항이 있는 경우 이를 개선하여야 한다.,requirement,mandatory,employer,,,admrul,,,,high,0,
S0162,v0.1,admrul,3793,사업장 위험성평가에 관한 지침,"다만, 매우 경미한 부상 및 질병만을 초래할 것으로 명백히 예상되는 유해ㆍ위험요인은 평가 대상에서 제외할 수 있다.",scope_exclusion,exception,,,,admrul,,,,medium,0,
S0163,v0.1,admrul,3793,사업장 위험성평가에 관한 지침,"사업주는 사업장 내 부상 또는 질병으로 이어질 가능성이 있었던 상황(이하 ""아차사고""라 한다)을 확인한 경우에는 해당 사고를 일으킨 유해ㆍ위험요인을 위험성평가의 대상에 포함시켜야 한다.",definition,informative,employer,,,admrul,,,,medium,0,
S0164,v0.1,admrul,3793,사업장 위험성평가에 관한 지침,"사업주는 사업장 내에서 법 제2조제2호의 중대재해가 발생한 때에는 지체 없이 중대재해의 원인이 되는 유해ㆍ위험요인에 대해 제15조제2항의 위험성평가를 실시하고, 그 밖의 사업장 내 유해ㆍ위험요인에 대해서는 제15조제3항의 위험성평가 재검토를 실시하여야 한다.",requirement,mandatory,employer,,,admrul,,,,high,0,
S0165,v0.1,admrul,3793,사업장 위험성평가에 관한 지침,"제6조(근로자 참여) 사업주는 위험성평가를 실시할 때, 법 제36조제2항에 따라 다음 각 호에 해당하는 경우 해당 작업에 종사하는 근로자를 참여시켜야 한다.",condition_trigger,informative,employer,,,admrul,,,,medium,0,
S0166,v0.1,admrul,3793,사업장 위험성평가에 관한 지침,제7조(위험성평가의 방법) ① 사업주는 다음과 같은 방법으로 위험성평가를 실시하여야 한다.,requirement,mandatory,employer,,,admrul,,,,high,0,
S0167,v0.1,admrul,3793,사업장 위험성평가에 관한 지침,사업주는 제1항에서 정하고 있는 자에 대해 위험성평가를 실시하기 위해 필요한 교육을 실시하여야 한다.,education_rule,mandatory,employer,train,,admrul,,,,medium,0,
S0168,v0.1,admrul,3793,사업장 위험성평가에 관한 지침,"이 경우 위험성평가에 대해 외부에서 교육을 받았거나, 관련학문을 전공하여 관련 지식이 풍부한 경우에는 필요한 부분만 교육을 실시하거나 교육을 생략할 수 있다.",education_rule,mandatory,,train,,admrul,,,,medium,0,
S0169,v0.1,admrul,3793,사업장 위험성평가에 관한 지침,"다만, 공정안전보고서의 내용 중 공정위험성 평가서가 최대 4년 범위 이내에서 정기적으로 작성된 경우에 한한다.",scope_exclusion,exception,,prepare,,admrul,,,,medium,0,
S0170,v0.1,admrul,3793,사업장 위험성평가에 관한 지침,제8조(위험성평가의 절차) 사업주는 위험성평가를 다음의 절차에 따라 실시하여야 한다.,requirement,mandatory,employer,,,admrul,,,,high,0,
S0171,v0.1,admrul,3793,사업장 위험성평가에 관한 지침,"다만, 상시근로자 5인 미만 사업장(건설공사의 경우 1억원 미만)의 경우 제1호의 절차를 생략할 수 있다.",scope_exclusion,exception,worker,,,admrul,,,,medium,0,
S0172,v0.1,admrul,3792,건설업 산업안전보건관리비 계상 및 사용기준,"제1조(목적) 이 고시는 「산업안전보건법」 제72조, 같은 법 시행령 제59조 및 제60조와 같은 법 시행규칙 제89조에 따라 건설업의 산업안전보건관리비 계상 및 사용기준을 정함을 목적으로 한다.",descriptive_noise,informative,,,,admrul,,,,low,1,
S0173,v0.1,admrul,3792,건설업 산업안전보건관리비 계상 및 사용기준,제2조(정의) ① 이 고시에서 사용하는 용어의 뜻은 다음과 같다.,descriptive_noise,informative,,,,admrul,,,,low,1,
S0174,v0.1,admrul,3792,건설업 산업안전보건관리비 계상 및 사용기준,"""감리자""란 다음 각 목의 어느 하나에 해당하는 자를 말한다.",descriptive_noise,informative,,,,admrul,,,,low,1,
S0175,v0.1,admrul,3792,건설업 산업안전보건관리비 계상 및 사용기준,「건설기술진흥법」 제2조제5호에 따른 감리 업무를 수행하는 자,descriptive_noise,informative,,,,admrul,,,,low,1,
S0176,v0.1,admrul,3792,건설업 산업안전보건관리비 계상 및 사용기준,「건축법」 제2조제1항제15호의 공사감리자,descriptive_noise,informative,,,,admrul,,,,low,1,
S0177,v0.1,admrul,3792,건설업 산업안전보건관리비 계상 및 사용기준,「문화재수리 등에 관한 법률」 제2조제12호의 문화재감리원,descriptive_noise,informative,,,,admrul,,,,low,1,
S0178,v0.1,admrul,3792,건설업 산업안전보건관리비 계상 및 사용기준,「소방시설공사업법」 제2조제3호의 감리원,descriptive_noise,informative,,,,admrul,,,,low,1,
S0179,v0.1,admrul,3792,건설업 산업안전보건관리비 계상 및 사용기준,「전력기술관리법」 제2조제5호의 감리원,descriptive_noise,informative,,,,admrul,,,,low,1,
S0180,v0.1,admrul,3792,건설업 산업안전보건관리비 계상 및 사용기준,「정보통신공사업법」 제2조제10호의 감리원,descriptive_noise,informative,,,,admrul,,,,low,1,
S0181,v0.1,licbyl,3828,산업안전보건관리비 사용계획서,항목별 실행계획 항목 금액 비율 (%) 안전·보건관리자 임금 등 % 안전시설비 등 % 보호구 등 % 안전보건진단비 등 % 안전보건교육비 등 % 근로자 건강장해예방비 등 % 건설재해예방전문지도기관 기술지도비 % 본사 전담조직 근로자 임금 등 % 위험성평가 등에 따른 소요비용 % 총계 100% 210㎜×297㎜[일반용지 60g/㎡(재활용품)] (뒤쪽) 3.,education_rule,mandatory,safety_manager,train,,licbyl,,,,medium,0,
S0182,v0.1,licbyl,3828,산업안전보건관리비 사용계획서,세부 사용계획 항목 세부항목 단위 수 량 금액 산출 명세 사용시기 안전·보건관리자 임금 등 안전시설비 등 보호구 등 안전보건진단비 등 안전보건교육비 등 근로자 건강장해예방비 등 건설재해예방전문지도기관 기술지도비 본사 전담조직 근로자 임금 등 위험성평가 등에 따른 소요비용,education_rule,mandatory,safety_manager,train,,licbyl,,,,medium,0,
S0183,v0.1,licbyl,3829,산업안전보건위원회를 구성해야 할 사업의 종류 및 사업장의 상시근로자 수(제34조 관련),■ 산업안전보건법 시행령 [별표 9] <개정 2024.,legal_reference,informative,,,,licbyl,,,,medium,0,
S0184,v0.1,licbyl,3829,산업안전보건위원회를 구성해야 할 사업의 종류 및 사업장의 상시근로자 수(제34조 관련),"화학물질 및 화학제품 제조업; 의약품 제외(세제, 화장품 및 광택제 제조업과 화학섬유 제조업은 제외한다) 4.",scope_exclusion,exception,,,hazardous_substance,licbyl,,,,medium,0,
S0185,v0.1,licbyl,3829,산업안전보건위원회를 구성해야 할 사업의 종류 및 사업장의 상시근로자 수(제34조 관련),기타 기계 및 장비 제조업(사무용 기계 및 장비 제조업은 제외한다) 9.,scope_exclusion,exception,,,,licbyl,,,,medium,0,
S0186,v0.1,licbyl,3829,산업안전보건위원회를 구성해야 할 사업의 종류 및 사업장의 상시근로자 수(제34조 관련),기타 운송장비 제조업(전투용 차량 제조업은 제외한다) 상시근로자 50명 이상 10.,scope_exclusion,exception,worker,,quantity_threshold,licbyl,,,,medium,0,
S0187,v0.1,licbyl,3829,산업안전보건위원회를 구성해야 할 사업의 종류 및 사업장의 상시근로자 수(제34조 관련),"전문, 과학 및 기술 서비스업(연구개발업은 제외한다) 18.",scope_exclusion,exception,,,,licbyl,,,,medium,0,
S0188,v0.1,licbyl,3829,산업안전보건위원회를 구성해야 할 사업의 종류 및 사업장의 상시근로자 수(제34조 관련),건설업 공사금액 120억원 이상( 「건설산업기본법 시행령」 별표 1의 종합공사를 시공하는 업종의 건설업종란 제1호에 따른 토목공사업의 경우에는 150억원 이상) 21.,legal_reference,informative,,,,licbyl,,,,medium,0,
S0189,v0.1,licbyl,3837,"변경신청서(법인 등 신청용)(안전관리전문기관, 보건관리전문기관, 건설재해예방전문지도기관, 자율안전검사기관, 안전인증기관, 안전검사기관, 특수건강진단기관, 작업환경측정기관(위탁/자체), 종합진단기관, 안전진단기관(일반안전ㆍ건설안전진단기관), 안전보건진단기관, 석면조사기관)",> 변경신청서(법인 등 신청용) [ ] 안전관리전문기관 [ ] [ ] 건설재해예방전문지도기관 [ ] 자율안전검사 기관 [ ] 안전 [ ] 안전검사기관 [ ] 특수건강진단기관 [ ] 작업환경측정기관 (위탁/자체) [ ] 종합진단기관 [ ] 안전진단기관(일반안전 ㆍ 건설안전진단기관) [ ] 안전보건진단기관 [ ] 석면조사기관 ※ [ ]에는 해당되는 곳에 √ 표시를 합니다.,inspection_rule,mandatory,,inspect,,licbyl,,,,medium,0,
S0190,v0.1,licbyl,3839,안전보건관리규정을 작성해야 할 사업의 종류 및 상시근로자 수(제25조제1항 관련),■ 산업안전보건법 시행규칙 [별표 2] <개정 2024.,legal_reference,informative,,,,licbyl,,,,medium,0,
S0191,v0.1,licbyl,3839,안전보건관리규정을 작성해야 할 사업의 종류 및 상시근로자 수(제25조제1항 관련),"전문, 과학 및 기술 서비스업(연구개발업은 제외한다) 9.",scope_exclusion,exception,,,,licbyl,,,,medium,0,
S0192,v0.1,licbyl,3840,안전보건관리규정의 세부 내용(제25조제2항 관련),■ 산업안전보건법 시행규칙 [별표 3] 안전보건관리규정의 세부 내용 ( 제25조 제2항 관련) 1.,legal_reference,informative,,,,licbyl,,,,medium,0,
S0193,v0.1,licbyl,3840,안전보건관리규정의 세부 내용(제25조제2항 관련),"근로자 건강진단, 작업환경측정의 실시 및 조치절차 등에 관한 사항 나.",inspection_rule,mandatory,worker,measure,,licbyl,,,,medium,0,
S0194,v0.1,licbyl,3841,안전보건관리책임자를 두어야 하는 사업의 종류 및 사업장의 상시근로자 수(제14조제1항 관련),■ 산업안전보건법 시행령 [별표 2] <개정 2024.,legal_reference,informative,,,,licbyl,,,,medium,0,
S0195,v0.1,licbyl,3841,안전보건관리책임자를 두어야 하는 사업의 종류 및 사업장의 상시근로자 수(제14조제1항 관련),"전문, 과학 및 기술 서비스업(연구개발업은 제외한다) 31.",scope_exclusion,exception,,,,licbyl,,,,medium,0,
S0196,v0.1,licbyl,3842,"지정신청서(법인 등 신청용)(안전관리전문기관, 보건관리전문기관, 건설재해예방전문지도기관, 자율안전검사기관, 안전인증기관, 안전검사기관, 특수건강진단기관, 작업환경측정기관(위탁/자체), 종합진단기관, 안전진단기관, 안전보건진단기관, 석면조사기관)",> 지정신청서(법인 등 신청용) [ ] 안전관리전문기관 [ ] [ ] 건설재해예방전문지도기관 [ ] 자율안전검 사기관 [ ] 안전 [ ] 안전검사기관 [ ] 특수건강진단기관 [ ] 작업환경측정기관 (위탁/자체) [ ] 종합진단기관 [ ] 안전진단기관 [ ] 안전보건진단기관 [ ] 석면조사기관 ※ [ ]에는 해당되는 곳에 √ 표시를 합니다.,inspection_rule,mandatory,,inspect,,licbyl,,,,medium,0,
S0197,v0.1,licbyl,3842,"지정신청서(법인 등 신청용)(안전관리전문기관, 보건관리전문기관, 건설재해예방전문지도기관, 자율안전검사기관, 안전인증기관, 안전검사기관, 특수건강진단기관, 작업환경측정기관(위탁/자체), 종합진단기관, 안전진단기관, 안전보건진단기관, 석면조사기관)",최초 1년간의 사업계획서(건설재해예방전문지도기관 및 석면조사기관은 제외하며 사업장 자체 측정기관의 경우에는 측정대상 사업장의 명단 및 최종 작업환경측정 결과서 사본) 6.,inspection_rule,mandatory,workplace,measure,,licbyl,,,,medium,0,
S0198,v0.1,licbyl,3842,"지정신청서(법인 등 신청용)(안전관리전문기관, 보건관리전문기관, 건설재해예방전문지도기관, 자율안전검사기관, 안전인증기관, 안전검사기관, 특수건강진단기관, 작업환경측정기관(위탁/자체), 종합진단기관, 안전진단기관, 안전보건진단기관, 석면조사기관)","다만, 건강진단ㆍ분석능력 평가 결과 적합판정을 받은 건강진단기관과 생물학적 노출지표 분석의뢰계약을 체결하고 계약서를 제출하는 경우에는 그 계약서(제211조제1항에 따라 특수건강진단기관 지정을 신청하는 경우만 해당합니다) 7.",scope_exclusion,exception,,,,licbyl,,,,medium,0,
S0199,v0.1,licbyl,3826,"(안전관리전문기관, 보건관리전문기관, 건설재해예방전문지도기관)변경신청서(산업안전ㆍ보건지도사 신청용)",■ 산업안전보건법 시행규칙 [별지 제8호의2서식] <신설 2024.,descriptive_noise,informative,,,,licbyl,,,,low,1,
S0200,v0.1,licbyl,3826,"(안전관리전문기관, 보건관리전문기관, 건설재해예방전문지도기관)변경신청서(산업안전ㆍ보건지도사 신청용)","> [ ]안전관리전문기관 [ ]보건관리전문기관 변경 (산업안전ㆍ보건지도사 신청용) [ ]건설재해예방전문지도기관 ※ 색상이 어두운 칸은 신청인이 작성하지 않으며 , [ ]에는 해당되는 곳에 √표를 합니다.",descriptive_noise,informative,,prepare,,licbyl,,,,low,1,
S0201,v0.1,licbyl,3826,"(안전관리전문기관, 보건관리전문기관, 건설재해예방전문지도기관)변경신청서(산업안전ㆍ보건지도사 신청용)","접수번호 접수일시 처리일자 처리기간 20일 신청인 성명 업무지역 사무소 사무소 명칭 전화번호 소재지 대표자 성명(변경신청하는 지도사와 대표자가 다른 경우만 기입합니다) 변경사항 변경 전 변경 후 변경 사유 발생일 「산업안전보건법」, 같은 법 시행령 및 같은 법 시행규칙의 관련 규정에 따라 위와 같이 변경사항을 신청합니다.",descriptive_noise,informative,,,,licbyl,,,,low,1,
S0202,v0.1,licbyl,3826,"(안전관리전문기관, 보건관리전문기관, 건설재해예방전문지도기관)변경신청서(산업안전ㆍ보건지도사 신청용)",년 월 일 신청인 (서명 또는 인) 고용노동부장관 ㆍ 지방고용노동청장 귀하 첨부서류 1.,descriptive_noise,informative,,,,licbyl,,,,low,1,
S0203,v0.1,licbyl,3826,"(안전관리전문기관, 보건관리전문기관, 건설재해예방전문지도기관)변경신청서(산업안전ㆍ보건지도사 신청용)",변경을 증명하는 서류 1부 2.,descriptive_noise,informative,,,,licbyl,,,,low,1,
S0204,v0.1,licbyl,3826,"(안전관리전문기관, 보건관리전문기관, 건설재해예방전문지도기관)변경신청서(산업안전ㆍ보건지도사 신청용)",지정서 원본 수수료 없음 공지사항 본 민원의 처리결과에 대한 만족도 조사 및 관련 제도 개선에 필요한 의견조사를 위해 귀하의 전화번호(휴대전화)로 전화조사를 실시할 수 있습니다.,descriptive_noise,informative,,,,licbyl,,,,low,1,
S0205,v0.1,licbyl,3826,"(안전관리전문기관, 보건관리전문기관, 건설재해예방전문지도기관)변경신청서(산업안전ㆍ보건지도사 신청용)",처리절차 신청서 작성 ‣ 접 수 ‣ 확인 ㆍ 검토 ‣ 결 재 ‣ 시 행 ‣ 지정 통보 신청인 문서 접수 담당부서 산업안전ㆍ 보건업무 담당부서 장관ㆍ지방고용노동청장 문서 발송 담당부서,descriptive_noise,informative,,prepare,,licbyl,,,,low,1,
S0206,v0.1,licbyl,3827,"(안전관리전문기관, 보건관리전문기관, 건설재해예방전문지도기관)지정신청서(산업안전ㆍ보건지도사 신청용)",■ 산업안전보건법 시행규칙 [별지 제6호의2서식] <신설 2024.,descriptive_noise,informative,,,,licbyl,,,,low,1,
S0207,v0.1,licbyl,3827,"(안전관리전문기관, 보건관리전문기관, 건설재해예방전문지도기관)지정신청서(산업안전ㆍ보건지도사 신청용)","> [ ]안전관리전문기관 [ ]보건관리전문기관 (산업안전ㆍ보건지도사 신청용) [ ]건설재해예방전문지도기관 ※ 색상이 어두운 칸은 신청인이 작성하지 않으며 , [ ]에는 해당되는 곳에 √표를 합니다.",descriptive_noise,informative,,prepare,,licbyl,,,,low,1,
S0208,v0.1,licbyl,3827,"(안전관리전문기관, 보건관리전문기관, 건설재해예방전문지도기관)지정신청서(산업안전ㆍ보건지도사 신청용)","접수번호 접수일시 처리일자 처리기간 20일 신청인 성명 업무지역 사무소 사무소 명칭 전화번호 소재지 대표자 성명(지정신청하는 지도사와 대표자가 다른 경우만 기입합니다) 「산업안전보건법」, 같은 법 시행령 및 같은 법 시행규칙의 관련 규정에 따라 위와 같이 신청합니다.",descriptive_noise,informative,,,,licbyl,,,,low,1,
S0209,v0.1,licbyl,3827,"(안전관리전문기관, 보건관리전문기관, 건설재해예방전문지도기관)지정신청서(산업안전ㆍ보건지도사 신청용)",「산업안전보건법 시행규칙」 제229조제2항에 따른 등록증 사본 2.,descriptive_noise,informative,,,,licbyl,,,,low,1,
